"analyte_key","analyte_type","analyte_name","analyte_abbrev","analyte_code","analyte_data_type","analyte_format","uom_abbrev","analyte_source_type","analyte_agg_method","analyte_algorithm","analyte_desc","analyte_size_frac_base"
694,"derived_analyte","Aluminum plus half Iron Oxalate, HM Prep, Inst Set 1","al_fe_ox1","Alfeox_d-1_HM","F","5.2","% wt","layer",,"al_ox + fe_ox / 2","The extractable aluminum is added to half of the amount of extractable iron in an ammonium oxalate solution.","<2 mm"
693,"derived_analyte","Aluminum plus half Iron Oxalate, M Prep, Inst Set 2","al_fe_ox2","Alfeox_d-2_M","F","5.2","% wt","layer",,"al_ox + fe_ox / 2","The extractable aluminum is added to half of the amount of extractable iron in an ammonium oxalate solution.","<2 mm"
692,"derived_analyte","Aluminum plus half Iron Oxalate, M Prep, Inst Set 1","al_fe_ox1","Alfeox_d-1_M","F","5.2","% wt","layer",,"al_ox + fe_ox / 2","The extractable aluminum is added to half of the amount of extractable iron in an ammonium oxalate solution.","<2 mm"
602,"derived_analyte","Weight Percentage, 0.002-0.05mm, Clay-Free Whole Soil","cf05002","cffsi_d-1_S","F","3.0","% wt","layer",,"silt_tot_psa * wpl2 /(100-wpl2/100 * clay_tot_psa) * 100","The gravimetric percent of particles with 0.002-0.05 mm diameter, reported on a clay free whole soil base.","whole soil"
601,"derived_analyte","Weight Percentage, 0.002-0.02mm, Clay-Free <2mm","cfffsi","cfffsi_d-1_S","F","3.0","% wt","layer",,"100 * [silt_f_psa]/(100-[clay_tot_psa])","The gravimetric percent of particles with 0.002-0.02 mm diameter (fine silt), reported on a clay free <2 mm base.","<2 mm"
600,"derived_analyte","Weight Percentage, >2mm, Whole Soil","wpg2","wpG2_d-1_S","F","3.0","% wt","layer",,"wp250u + wp25075 + wp752","The weight fraction of particles with >2 mm diameter is reported as a gravimetric percent on a whole soil base.","whole soil"
599,"derived_analyte","Weight Percentage, >2mm, Clay-Free Whole Soil","cfg2","cfG2_d-1_S","F","3.0","% wt","layer",,"wpg2/100 * clay_tot_psa /(100-wpl2/100 * clay_tot_psa) * 100","The gravimetric percent of particles with >2.0 mm diameter, reported on a clay free whole soil base.","whole soil"
598,"derived_analyte","Weight Percentage, <2mm, Whole Soil","wpl2","wpL2w_d-1_S","F","3.0","% wt","layer",,"100. - wpg2","The weight fraction of particles with <2 mm diameter is reported as a gravimetric percent on a whole soil base.","whole soil"
597,"derived_analyte","Weight Percentage, <2mm, <75mm","wf_l2","wpL2_d-1_S","F","3.0","% wt","layer",,"100 - (wf_25 + wf_520 + wf_2075)","The gravimetric percentage of <2 mm diameter particles is reported on a <75 mm base.","<75 mm"
596,"derived_analyte","Weight Percentage, <0.002mm, Clay-Free Whole Soil","cfl002","cfL002_d-1_S","F","3.0","% wt","layer",,"wpl2/100 * clay_tot_psa /(100-wpl2/100 * clay_tot_psa) * 100","The gravimetric percent of particles with <0.002 mm diameter (total clay), reported on a clay free whole soil base.","whole soil"
595,"derived_analyte","Weight Percentage, <0.002mm, Clay-Free <2mm","cffcly","cfcly_d-1_S","F","3.0","% wt","layer",,"100 * [clay_tot_psa]/(100-[clay_tot_psa])","The gravimetric percent of particles with <0.002 mm diameter (total clay), reported on a clay free <2 mm base.","<2 mm"
594,"derived_analyte","Weight Percentage,  2 to 5 mm, Whole Soil","wp52","wp52_d-1_S","F","3.0","% wt","layer",,"wf_52","The gravimetric percentage of 2 to 5 mm diameter particles is reported on a whole soil base.","whole soil"
593,"derived_analyte","Weight per Unit Volume, Saturated, Whole Soil","db_satw","Dbsatw_d-1_S","F","4.2","g/cc","layer",,"[db_13bw]+(1-[db_13bw]/[pd_g2])","The bulk density of saturated whole soil is calculated from the bulk density and water content at 1/3 bar water tension, and the amount of water needed to saturate the 1/3 bar soil. It is reported as grams per cubic centimeter on a whole soil base.","whole soil"
592,"derived_analyte","Weight per Unit Volume, Saturated, <2mm","db_sat","Dbsat_d-1","F","4.2","g/cc","layer",,"[db_13b]+ (1. - [db_13b] / [pd_g2])","The bulk density of saturated <2 mm fraction is calculated from the bulk density and water content at 1/3 bar water tension, and the amount of water needed to saturate the 1/3 bar soil. It is reported as grams per cubic centimeter on a <2 mm base.","<2 mm"
591,"derived_analyte","Weight per Unit Volume, Ovendry, Whole Soil","db_odw","Dbodw_d-1_S","F","4.2","g/cc","layer",,"100/([wpg2]/[pd_g2]+(100-[wpg2])/[db_od])","Bulk density, whole soil, oven dry is the weight per unit volume of the whole soil, with volume measured on oven dry natural fabric (clods). It is reported as grams per cubic centimeter on a whole soil base.","whole soil"
590,"derived_analyte","Weight per Unit Volume, @ 1/3 Bar, Whole Soil","db_13bw","Db13bw_d-1_S","F","4.2","g/cc","layer",,"100/([wpg2]/[pd_g2]+(100-[wpg2])/IIf(IsNull([Bulk Density and Moisture].[db_13b]),1.45,[Bulk Density and Moisture].[db_13b]))","Bulk density, whole soil, 1/3 bar is the weight per unit volume of the soil, with volume being measured after equilibration at 1/3 bar water tension. It is reported as grams per cubic centimeter on a whole soil base.","whole soil"
589,"derived_analyte","Weight per Unit Volume, @ 1/3 Bar, <2mm","db_13bm","Db13bm_d-1","F","4.2","g/cc","layer",,"[db_13b]+(([db_13b]*[w3cld])/100)","The moist weight (weight of solids and water at 1/3 bar tension) per unit volume, reported as grams per cubic centimeter on a <2 mm base.","<2 mm"
588,"derived_analyte","Weight per Unit Volume,  @ 15 Bar, <2mm","db_15b","Db15b_d-1","F","4.2","g/cc","layer",,"[db_13b]+(([db_od]-[db_13b])*([w3cld]-[w15l2]))/([w3cld]-(([adod]-1)*100))","Bulk density, <2 mm fraction, 15 bar is the weight per unit volume of the <2 mm fraction, with volume being measured after equilibration at 15 bars water tension. It is reported as grams per cubic centimeter on a <2 mm base.","<2 mm"
587,"derived_analyte","Weight Fraction, 0.05-0.1mm, Clay-Free <2mm","cffvfsa","cfvfs_d-1_S","F","3.0","% wt","layer",,"100 * [sand_vf_psa]/(100-[clay_tot_psa])","The gravimetric percent of particles with 0.05-0.10 mm diameter (very fine sand), reported on a clay free <2 mm base.","<2 mm"
586,"derived_analyte","Water Retention Difference, 1/3 to 15 Bar, Whole Soil","wrd_ws13","wrdws3_d-1_S","F","4.2","cm3/cm3","layer",,"([w3cld] - [w15l2]) * [wpl2] / 100. * [db_13bw] / 100","WRD-whole soil 1/3 bar to 15 bar is the volume of water released when the soil is dried from 1/3 bar to 15 bars water tension. It is reported as centimeters of water per centimeter depth of soil, but the value is constant for other units.","whole soil"
585,"derived_analyte","Water Retention Difference, 1/3 to 15 Bar, <2mm","wrd_l2","wrdL2_d-1_S","F","4.2","cm3/cm3","layer",,"([w3cld] - [w15l2]) *  [db_13b] / 100","The water retention difference, <2 mm is the volume fraction of water released between 1/3 and 15 bar tensions, reported as inches of water per inch of soil, on a <2 mm base.","<2 mm"
584,"derived_analyte","Water Retention Difference, 1/10 to 15 Bar, Whole Soil","wrd_ws10","wrdws_d-1","F","4.2","cm3/cm3","layer",,"([w10cld] - [w15l2]) * [wpl2] / 100. * [db_13bw] / 100","WRD-whole soil 1/10 to 15 bar is the volume of water released when the soil is dried from 1/10 bar to 15 bars water tension. It is reported as centimeters of water per centimeter depth of soil, but the value is constant for other units.","whole soil"
583,"derived_analyte","Volume Precentage, 0.05 to 2.0 mm, @ 1/3 Bar, Whole Soil","vft205","vpt205_d-1_S","F","3.0","% vol","layer",,"((((100 - wf_g2_ws) * [sand_tot_psa] / 100)/ pd_l2) /  ((wf_g2_ws / pd_g2) + ((100 - wf_g2_ws) / db_13b)))) * 100","Particles with 0.05 to 2.0 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
582,"derived_analyte","Volume Percentage, 75 to 250 mm, @ 1/3 Bar, Whole Soil","vf25075","vp2507_d-1_S","F","3.0","% vol","layer",,"((wp25075/pd_g2)/(wpg2/pd_g2) + ((100-wpg2)/db_13b)) * 100","Particles with 75 to 250 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
581,"derived_analyte","Volume Percentage, 5 to 20 mm, @ 1/3 Bar, Whole Soil","vf205","vp205_d-1_S","F","3.0","% vol","layer",,"((wp205/pd_g2)/(wpg2/pd_g2) + ((100-wpg2)/db_13b)) * 100","Particles with 5 to 20 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
580,"derived_analyte","Volume Percentage, 250mm and Greater, @ 1/3 Bar, Whole Soil","vf250u","vp250u_d-1_S","F","3.0","% vol","layer",,"((wp250u/pd_g2)/(wpg2/pd_g2) + ((100-wpg2)/db_13b)) * 100","Particles with >250 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
579,"derived_analyte","Volume Percentage, 20 to 75 mm, @ 1/3 Bar, Whole Soil","vf7520","vp7520_d-1_S","F","3.0","% vol","layer",,"((wp7520/pd_g2)/(wpg2/pd_g2) + ((100-wpg2)/db_13b)) * 100","Particles with 20 to 75 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
578,"derived_analyte","Volume Percentage, 2 to 75 mm, @ 1/3 Bar, Whole Soil","vf752","vp752_d-1_S","F","3.0","% vol","layer",,"((wp752/pd_g2)/(wpg2/pd_g2) + ((100-wpg2)/db_13b)) * 100","Particles with 2 to 75 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
577,"derived_analyte","Volume Percentage, 2 to 5 mm, @ 1/3 Bar, Whole Soil","vf52","vp52_d-1_S","F","3.0","% vol","layer",,"((wp52/pd_g2)/(wpg2/pd_g2) + ((100-wpg2)/db_13b)) * 100","Particles with 2 to 5 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
576,"derived_analyte","Volume Percentage, 0.002 to 0.05 mm, @ 1/3 Bar, Whole Soil","vft05002","vp5002_d-1_S","F","3.0","% vol","layer",,"((((100 - wf_g2_ws) * silt_tot_psa / 100)/ pd_l2) /  ((wf_g2_ws / pd_g2) + ((100 - wf_g2_ws) / db_13b)))) * 100","Particles with 0.002 to 0.05 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
575,"derived_analyte","Volume Percentage, >2mm, @ 1/3 Bar, Whole Soil","vfg2","vpG2_d-1_S","F","3.0","% vol","layer",,"((wpg2/pd_g2)/(wpg2/pd_g2) + ((100-wpg2)/db_13b)) * 100","Particles with >2 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
574,"derived_analyte","Volume Percentage, <2mm, @ 1/3 Bar, Whole Soil","vfl2","vpL2_d-1_S","F","3.0","% vol","layer",,"100 -vfg2","Particles with <2 mm diameter are reported as a volume percent on a whole soil at 1/3 bar water tension base.","whole soil"
557,"aggregate analyte","Plasticity Index, Atterberg","abgpi","abgpi","C","4","% H2O","layer","concat","To Be Added","Atterberg plasticity index is the calculation of the liquid limit minus the plastic limit. It is defined by the ASTM D 4318 test.",
556,"derived_analyte","Percent Pores Filled at 1/3 bar, Whole Soil","po_fil13","pofi13_d-1_S","I","3.0","% vol","layer",,"[db_13bw]*([wpl2]*[w3cld]/100)","Filled pores at 1/3 bar tension is the volumetric percent of water filled pores at 1/3 bar water tension, reported on a whole soil base.","whole soil"
555,"derived_analyte","Percent Pores Drained at 1/3 bar, Whole Soil","po_drn13","podr13_d-1_S","I","3.0","% vol","layer",,"100-([db_13bw]/[pd_g2]*100)-([db_13bw]*[wpl2]*[w3cld]/100)","Drained pores at 1/3 bar tension is the volumetric percent of drained pores at 1/3 bar water tension, reported on a whole soil base. These are defined as noncapillary pores.","whole soil"
554,"derived_analyte","Percent Passing, Number 40 Sieve","pps40","pps40_d-1_S","F","3.0","% wt","layer",,"pps10 - (sand_m_psa * 0.2515 + sand_c_psa + sand_vc_psa) * pps10 / 100.0","This is the cumulative gravimetric percentage of particles passing through a No. 40 (0.42 mm) sieve, reported on a <3 inch base.","<75 mm"
553,"derived_analyte","Percent Passing, Number 4 Sieve","pps4","pps4_d-1_S","F","3.0","% wt","layer",,"100 - wf_2075 - wf_520","This is the cumulative gravimetric percentage of particles passing through a No. 4 (4.76 mm) sieve, reported on a <3 inch base.","<75 mm"
552,"derived_analyte","Percent Passing, Number 200 Sieve","pps200","pps200_d-1_S","F","3.0","% wt","layer",,"IF sand_vf_psa < 15 THEN (sand_vf_psa * 0.56559 + silt_tot_psa + clay_tot_psa) * pps10 / 100.0 else curve fit","This is the cumulative gravimetric percentage of particles passing through a No. 200 (0.074 mm) sieve, reported on a <3 inch base.","<75 mm"
551,"derived_analyte","Percent Passing, Number 10 Sieve","pps10","pps10_d-1_S","F","3.0","% wt","layer",,"100 - wf_2075 - wf_520 - wf_25","This is the cumulative gravimetric percentage of particles passing through a No. 10 (2.00 mm) sieve, reported on a <3 inch base.","<75 mm"
550,"derived_analyte","Percent Passing, 5 Micron Sieve","pps5m","pps5m_d-1_S","F","3.0","% wt","layer",,"(clay_tot_psa + silt_f_psa * 0.39794) * pps10 / 100.0","This is the cumulative gravimetric percentage of particles with diameters <5 microns (0.005 mm), reported on a <3 inch base.","<75 mm"
549,"derived_analyte","Percent Passing, 3/8 Inch Sieve","pps38","pps38_d-1_S","F","3.0","% wt","layer",,"100 - wf_2075 - (wf_520 * 0.4962)","This is the cumulative gravimetric percentage of particles passing through a 3/8 inch sieve, reported on a <3 inch base.","<75 mm"
548,"derived_analyte","Percent Passing, 3/4 Inch Sieve","pps34","pps34_d-1_S","F","3.0","% wt","layer",,"100 - wf_2075","This is the cumulative gravimetric percentage of particles passing through a 3/4 inch sieve, reported on a <3 inch base.","<75 mm"
547,"derived_analyte","Percent Passing, 3 Inch Sieve","pps3","pps3_d-1","F","3.0","% wt","layer",,"100","This is the cumulative gravimetric percentage of particles passing through a 3 inch sieve, reported on a <3 inch base.","<75 mm"
546,"derived_analyte","Percent Passing, 20 Micron Sieve","pps20m","pps20m_d-1_S","F","3.0","% wt","layer",,"(clay_tot_psa + silt_f_psa ) * pps10 / 100.0","This is the cumulative gravimetric percentage of particles with diameters <20 microns (0.02 mm), reported on a <3 inch base.","<75 mm"
545,"derived_analyte","Percent Passing, 2 Micron Sieve","pps2m","pps2m_d-1_S","F","3.0","% wt","layer",,"clay_tot_psa * pps10 / 100.0","This is the cumulative gravimetric percentage of particles with diameters <2 microns (0.002 mm), reported on a <3 inch base.","<75 mm"
544,"derived_analyte","Percent Passing, 2 Inch Sieve","pps2","pps2_d-1_S","F","3.0","% wt","layer",,"100 - wf_2075 * 0.2906","This is the cumulative gravimetric percentage of particles passing through a 2 inch sieve, reported on a <3 inch base.","<75 mm"
543,"derived_analyte","Percent Passing, 1 Inch Sieve","pps1","pps1_d-1_S","F","3.0","% wt","layer",,"100 - wf_2075 * 0.7906","This is the cumulative gravimetric percentage of particles passing through a 1 inch sieve, reported on a <3 inch base.","<75 mm"
542,"derived_analyte","Percent Passing, 1 & 1/2 Inch Sieve","pps32","pps32_d-1_S","F","3.0","% wt","layer",,"100 - wf_2075 * 0.4981","This is the cumulative gravimetric percentage of particles passing through a 1.5 inch sieve, reported on a <3 inch base.","<75 mm"
541,"derived_analyte","Linear Extensibility, Field Moist To Ovendry","le_fmod","LEfmod_d-1","F","4.1","% len","layer",,"to be added","Linear extensibility percent, field moist to ovendry is the percent change in a clod dimension as water content changes from oven dry to field moist water tension. It is reported as percent length change on a <2 mm base.","<2 mm"
540,"derived_analyte","Linear Extensibility, 1/3 to 15 Bar, <2mm","le_315l2","LE315_d-1","F","4.1","% len","layer",,"(((db_15 / [db_13]) ^ (1 / 3)) - 1) * 100","Linear extensibility percent, <2 mm, 1/3 bar/15 bar is the percent change in a clod dimension as water content changes from 15 bar to 1/3 bar water tension. It is reported as percent length change on a <2 mm base.","<2 mm"
539,"derived_analyte","Linear Extensibility, 1/3 to 15 Bar, Whole Soil","le_315w","LE315w_d-1_S","F","4.1","% len","layer",,"(((((((db_odw - db_13bw) * ((w3cld - w15l2)* wpl2 / 100)) / (wpl2 * a7 / 100.) - ((adod - 1) * 100) * ((100-wf_g2_ws)/ 100.))) + db_13bw) / db_13bw) ^ (1 / 3)) - 1) * 100","Linear extensibility percent, whole soil,1/3 bar/15 bar is the percent change in a clod dimension as water content changes from 15 bar to 1/3 bar tension. It is reported as percent length change on a whole soil base.","whole soil"
